414724357
869
1286
2053
2052
2075
2064
2070
2069
2072
2082
2062
2066
2070
2071
2075
2068
2111
2031
2131
2011
2064
2073
2068
2070
2072
2071
2069
2069
2069
2073
2069
2069
2073
2069
2072
2069
2070
2071
2069
2072
2069
2073
2068
2069
2073
2069
2069
2103
2042
2068
2068
2074
2067
2071
2070
2072
2069
2069
2073
2070
2072
2076
2063
2069
2070
2070
2070
2074
2068
2071
2068
2073
2069
2069
2089
2054
2077
2064
2068
2071
2070
2070
2070
2071
2069
2070
2074
2069
2069
2070
2071
2070
2072
2068
2070
2071
2075
2067
2069
2072
2068
2081
2062
2069
2070
2075
2066
2070
2069
2071
2072
2069
2070
2070
2072
2068
2072
2071
2069
2070
2070
2072
2068
2071
2071
2073
2068
2068
2072
2071
2069
2071
2103
2039
2068
2072
2072
2067
2070
2070
2073
2068
2071
2070
2074
2067
2070
2071
2069
2069
2072
2071
2070
2070
2070
2070
2072
2069
2072
2092
2050
2068
2067
2077
2066
2069
2071
2072
2069
2070
2070
2071
2070
2069
2073
2070
2070
2069
2070
2073
2070
2067
2071
2075
2067
2070
2069
2073
2068
2072
2070
2070
2078
2063
2070
2070
2071
2069
2070
2072
2068
2072
2073
2069
2068
2069
2072
2070
2072
2067
2074
2069
2069
2072
2068
2072
2069
2086
2059
2066
2069
2075
2069
2069
2071
2069
2072
2070
2068
2072
2070
2069
2072
2071
2070
2069
2070
2071
2070
2070
2069
2075
2070
2068
2135
2007
2072
2067
2071
2070
2070
2071
2070
2071
2068
2071
2070
2071
2071
2069
2075
2066
2069
2071
2071
2068
2074
2070
2068
2071
2069
2072
2085
2061
2068
2102
2043
2073
2061
2072
2068
2070
2069
2073
2068
2071
2070
2166
1988
2062
2067
2069
2072
2067
2071
2071
2069
2072
2068
2075
2068
2069
2081
2111
2021
2067
2072
2071
2069
2071
2072
2069
2069
2069
2073
2069
2070
2071
2072
2068
2070
2071
2070
2069
2073
2069
2071
2070
2069
2071
2072
2069
2080
2064
2066
2070
2070
2078
2065
2069
2069
2072
2073
2068
2068
2072
2070
2071
2070
2072
2069
2069
2070
2072
2071
2068
2070
2073
2071
2067
2082
2061
2069
2070
2071
2071
2069
2073
2067
2071
2071
2069
2071
2070
2071
2068
2075
2067
2070
2069
2072
2070
2072
2069
2069
2071
2077
2131
2006
2069
2068
2071
2072
2068
2070
2074
2069
2084
2059
2068
2069
2071
2069
2071
2070
2071
2081
2059
2071
2079
2062
2070
2071
2067
2070
2073
2069
2070
2082
2060
2069
2069
2073
2069
2071
2070
2072
2068
2068
2072
2072
2070
2069
2072
2071
2070
2068
2071
2071
2068
2072
2070
2071
2070
2068
2079
2066
2067
2071
2072
2069
2070
2070
2072
2070
2068
2071
2069
2072
2073
2068
2070
2070
2071
2071
2068
2072
2070
2069
2071
2071
2071
2068
2073
2073
2065
2076
2065
2072
2068
2071
2070
2075
2069
2068
2072
2067
2072
2070
2070
2069
2070
2077
2065
2069
2071
2071
2070
2071
2070
2069
2073
2071
2121
2019
2068
2069
2073
2070
2069
2071
2073
2068
2070
2069
2072
2069
2073
2068
2070
2071
2069
2071
2072
2071
2068
2071
2071
2070
2070
2178
1964
2068
2070
2070
2072
2070
2069
2071
2072
2068
2070
2074
2068
2069
2070
2074
2068
2068
2072
2073
2070
2067
2069
2073
2068
2074
2068
2072
2119
2023
2068
2070
2071
2069
2072
2069
2072
2067
2074
2069
2069
2072
2069
2071
2071
2069
2070
2070
2081
2060
2071
2071
2070
2068
2072
2071
2068
2121
2024
2066
2072
2070
2070
2070
2068
2074
2070
2068
2073
2070
2070
2069
2069
2072
2072
2067
2071
2074
2069
2070
2068
2071
2070
2070
2070
2071
2074
2067
2070
2071
2070
2068
2072
2073
2068
2071
2070
2071
2068
2070
2072
2069
2072
2068
2072
2071
2068
2073
2069
2071
2069
2072
2070
2069
2070
2072
2072
2068
2069
2071
2071
2074
2066
2070
2071
2069
2071
2071
2070
2071
2069
2070
2071
2070
2068
2072
2073
2067
2070
2071
2071
2071
2119
2026
2071
2070
2065
2071
2067
2072
2071
2080
2063
2068
2073
2067
2070
2070
2071
2069
2072
2072
2068
2072
2068
2072
2071
2070
2068
2070
2074
2068
2069
2075
2070
2067
2070
2073
2068
2071
2069
2071
2071
2067
2073
2071
2070
2069
2070
2071
2070
2070
2070
2074
2069
2068
2071
2070
2070
2071
2072
2072
2068
2070
2067
2072
2071
2069
2071
2071
2070
2070
2071
2071
2068
2071
2071
2070
2073
2067
2072
2070
2071
2069
2070
2069
2072
2081
2060
2068
2071
2118
2024
2069
2071
2070
2072
2070
2068
2072
2070
2183
1988
2043
2068
2069
2070
2070
2072
2068
2072
2070
2072
2067
2069
2072
2075
2067
2107
2035
2069
2071
2069
2071
2069
2071
2070
2071
2070
2070
2073
2069
2068
2071
2072
2069
2070
2070
2070
2069
2072
2074
2066
2072
2068
2105
2041
2067
2079
2063
2069
2069
2069
2073
2068
2073
2068
2072
2070
2069
2072
2068
2074
2068
2069
2072
2069
2070
2070
2073
2069
2071
2067
2114
2032
2068
2071
2069
2072
2069
2070
2080
2062
2073
2065
2072
2069
2070
2077
2065
2069
2069
2072
2075
2067
2068
2074
2069
2076
2063
2071
2070
2080
2074
2059
2068
2070
2073
2068
2070
2079
2062
2070
2070
2069
2072
2070
2069
2082
2061
2070
2069
2071
2071
2069
2070
2070
2072
2071
2069
2080
2060
2072
2067
2073
2071
2068
2073
2067
2072
2068
2070
2075
2067
2069
2071
2073
2070
2068
2070
2072
2070
2069
2072
2070
2070
2069
2071
2071
2070
2070
2097
2046
2068
2069
2073
2071
2067
2070
2073
2070
2070
2069
2071
2070
2070
2071
2071
2071
2070
2070
2069
2072
2068
2081
2064
2067
2070
2088
2052
2072
2068
2072
2070
2077
2064
2072
2069
2070
2070
2071
2068
2070
2072
2072
2070
2067
2070
2072
2070
2072
2068
2072
2069
2069
2073
2070
2071
2068
2075
2066
2071
2070
2070
2071
2070
2070
2071
2070
2071
2068
2072
2070
2070
2071
2069
2072
2070
2069
2070
2073
2067
2070
2073
2072
2068
2083
2057
2071
2068
2072
2070
2099
2045
2067
2070
2069
2072
2070
2071
2068
2071
2073
2069
2071
2068
2071
2070
2072
2070
2069
2073
2070
2133
2009
2067
2070
2071
2073
2066
2073
2069
2071
2070
2069
2072
2068
2073
2069
2071
2070
2074
2068
2069
2071
2069
2071
2070
2072
2067
2070
